customer_id,application_date,age,gender,marital_status,education,num_dependents,city_tier,employment_type,annual_income,account_tenure_years,num_credit_cards,credit_score,has_defaulted_before,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate,monthly_expenses,collateral_value,loan_default
CUST106748,2025-08-24,32,Male,Single,High School,2,Tier 1,Business Owner,558594.0,2.3,1.0,624.0,0,1,Gold,425200.0,60,14.55,26235.0,501595.0,0
CUST107132,2025-08-21,45,Female,Married,Graduate,0,Tier 2,Self-Employed,470241.0,0.3,3.0,756.0,0,2,Business,97000.0,24,14.35,16741.0,,0
CUST107715,2025-01-26,45,Male,Widowed,Post Graduate,0,Tier 2,Salaried,828443.0,6.6,2.0,750.0,0,0,Personal,809900.0,240,15.01,22872.0,,0
CUST100459,2024-03-31,25,Male,Single,Graduate,0,Tier 2,Unemployed,68265.0,8.0,2.0,722.0,0,1,Home,234500.0,84,12.93,1776.0,368742.0,0
CUST108120,2024-06-10,51,Male,Single,High School,0,Tier 1,Salaried,1805033.0,1.3,1.0,705.0,0,1,Home,229200.0,36,10.62,93719.0,303410.0,0
CUST107994,2025-08-06,30,Male,Divorced,High School,0,Tier 2,Business Owner,376587.0,1.7,2.0,701.0,0,1,Personal,46100.0,84,8.93,10595.0,,0
CUST103461,2025-06-21,59,Male,Married,High School,2,Tier 3,Salaried,387134.0,1.5,0.0,751.0,0,0,Personal,138100.0,60,9.11,18462.0,,0
CUST102450,2024-01-20,28,Male,Married,Graduate,0,Tier 2,Self-Employed,2938823.437343699,0.5,0.0,725.0,0,1,Gold,175900.0,60,13.09,149149.0,240139.0,0
CUST106803,2025-12-25,56,Female,Married,Graduate,1,Tier 3,Business Owner,843759.0,8.8,1.0,612.0,0,3,Gold,126900.0,120,10.24,43254.0,193730.0,0
CUST104956,2024-06-15,36,Male,Married,Graduate,2,Tier 3,Business Owner,798521.0,0.5,2.0,535.0,0,1,Gold,408900.0,60,13.31,,449722.0,1
CUST100736,2025-08-01,41,Male,Married,Graduate,0,Tier 1,Salaried,896391.0,2.6,4.0,642.0,0,2,Home,103600.0,48,17.55,28610.0,135811.0,0
CUST100994,2025-09-15,27,Female,Married,Post Graduate,1,Tier 2,Business Owner,4057405.584910832,4.0,1.0,461.0,1,2,Personal,166800.0,120,13.59,214048.0,,1
CUST103335,2024-11-20,23,Male,Married,Graduate,1,Tier 3,Salaried,661562.0,0.4,4.0,684.0,0,2,Auto,270200.0,24,15.33,21227.0,281187.0,0
CUST103841,2025-01-23,30,Male,Married,Post Graduate,0,Tier 1,Salaried,659914.0,1.1,3.0,698.0,0,1,Business,150200.0,180,8.92,17508.0,,0
CUST107243,2024-01-21,31,Male,Single,High School,0,Tier 2,Salaried,711852.0,2.2,2.0,650.0,0,1,Personal,117500.0,180,11.83,27463.0,,0
CUST106837,2024-11-07,21,Male,Married,Post Graduate,0,Tier 1,Salaried,267852.0,2.8,1.0,,0,1,Personal,238500.0,120,9.74,8420.0,,0
CUST102684,2024-04-15,42,Female,Married,Graduate,1,Tier 1,Business Owner,1429892.0,1.6,3.0,542.0,0,0,Home,304300.0,36,11.52,33114.0,445059.0,1
CUST109954,2024-01-01,41,Male,Single,High School,2,Tier 2,Self-Employed,181415.0,1.6,0.0,748.0,0,5,Home,111600.0,12,11.46,5002.0,164418.0,0
CUST102041,2024-09-11,33,Male,Married,High School,2,Tier 1,Salaried,212735.0,8.0,5.0,669.0,0,1,Business,97900.0,48,7.28,8066.0,,0
CUST102653,2025-02-08,49,Female,Single,Graduate,0,Tier 2,Self-Employed,549667.0,1.9,0.0,627.0,0,2,Personal,159800.0,48,12.21,29569.0,,1
CUST101540,2025-03-01,38,Female,Single,Graduate,5,Tier 3,Salaried,416988.0,9.8,5.0,848.0,0,0,Auto,160100.0,36,9.6,14165.0,227485.0,0
CUST108932,2024-02-12,38,Female,Single,Post Graduate,0,Tier 1,Salaried,775492.0,1.7,2.0,715.0,0,0,Home,289400.0,24,11.42,39066.0,334792.0,0
CUST104989,2025-10-18,64,Female,Single,Post Graduate,1,Tier 3,Salaried,2872592.0,,1.0,583.0,0,0,Auto,690000.0,24,10.53,121167.0,1044467.0,1
CUST109613,2024-07-22,21,Male,Single,Post Graduate,0,Tier 2,Self-Employed,,14.0,1.0,888.0,0,3,Business,236500.0,24,7.82,12917.0,,0
CUST109663,2024-05-16,40,Male,Divorced,Graduate,1,Tier 1,Salaried,1003920.0,4.5,0.0,828.0,0,0,Education,61400.0,180,17.95,23365.0,,0
CUST101198,2025-03-24,40,Female,Single,High School,1,Tier 1,Salaried,847200.0,2.1,5.0,705.0,0,3,Gold,565600.0,48,10.62,37043.0,783443.0,0
CUST107757,2024-06-02,63,Male,Married,High School,3,Tier 2,Business Owner,641468.0,8.4,5.0,776.0,0,2,Home,386200.0,48,13.66,28037.0,432128.0,0
CUST102397,2025-03-09,27,Female,Single,Post Graduate,1,Tier 1,Unemployed,144266.0,2.0,1.0,623.0,1,2,Personal,76300.0,120,7.52,4569.0,,1
CUST102209,2025-07-10,38,Female,Single,High School,0,Tier 2,Business Owner,593395.0,1.5,2.0,835.0,0,1,Auto,48000.0,36,15.2,19973.0,68193.0,0
CUST100260,2025-11-02,28,Female,Married,Graduate,0,Tier 2,Self-Employed,269960.0,1.0,3.0,718.0,0,0,Home,207700.0,180,7.98,5776.0,300773.0,1
CUST103057,2025-06-11,40,Male,Single,Post Graduate,2,Tier 1,Unemployed,64207.0,10.1,3.0,669.0,0,1,Personal,217500.0,24,10.79,2661.0,,1
CUST109087,2024-08-18,60,Male,Single,High School,2,Tier 1,Self-Employed,,1.7,2.0,583.0,0,4,Personal,71100.0,180,12.61,18005.0,,0
CUST106706,2024-08-29,33,Female,Married,Graduate,2,Tier 1,Self-Employed,227673.0,1.0,1.0,542.0,0,1,Business,70000.0,60,9.74,11226.0,,0
CUST103081,2024-03-17,40,Male,Single,,1,Tier 3,Salaried,1049127.0,1.1,2.0,547.0,0,2,Personal,36900.0,36,14.42,37190.0,,0
CUST103493,2024-08-05,32,Female,Married,Post Graduate,1,Tier 3,Business Owner,1444138.0,0.4,3.0,592.0,1,0,Gold,158000.0,84,14.02,54909.0,251162.0,0
CUST108038,2025-05-13,37,Female,Single,High School,0,Tier 2,Salaried,515838.0,14.6,1.0,710.0,0,0,Business,231000.0,48,11.61,27333.0,,0
CUST105027,2025-05-05,33,Female,Single,High School,3,Tier 2,Salaried,841005.0,0.7,7.0,569.0,0,1,Personal,195500.0,48,13.36,23864.0,,0
CUST109197,2024-12-28,54,Other,Married,Graduate,2,Tier 2,Self-Employed,522332.0,0.6,0.0,615.0,0,1,Personal,38300.0,60,12.06,13695.0,,0
CUST108440,2025-09-01,29,Male,Married,High School,1,Tier 3,Salaried,435208.0,1.8,1.0,551.0,0,1,Personal,366200.0,48,13.0,12092.0,,0
CUST106886,2024-07-24,22,Female,Married,Doctorate,2,Tier 3,Salaried,460810.0,0.4,1.0,511.0,0,0,Home,68000.0,48,10.94,11776.0,93502.0,0
CUST103859,2024-10-20,36,Female,Divorced,High School,2,Tier 3,Business Owner,897662.0,4.5,3.0,788.0,0,0,Business,165900.0,120,15.17,32668.0,,0
CUST106637,2025-10-12,24,Male,Married,Post Graduate,3,Tier 2,Salaried,505923.0,2.2,0.0,724.0,0,1,Gold,98200.0,60,12.02,21510.0,140926.0,0
CUST105679,2024-03-03,33,Female,Divorced,Graduate,0,Tier 1,Salaried,482106.0,0.4,4.0,674.0,0,1,Business,221800.0,60,11.74,18953.0,,0
CUST100484,2024-07-27,30,Male,Married,High School,1,Tier 2,Salaried,401390.0,3.5,2.0,623.0,1,1,Home,277200.0,36,14.13,20442.0,285451.0,0
CUST102773,2025-04-12,21,Male,Single,Post Graduate,2,Tier 2,Salaried,676234.0,2.6,1.0,763.0,0,1,Business,52800.0,36,14.28,33312.0,,0
CUST103657,2025-07-08,21,Male,Married,Graduate,1,Tier 1,Business Owner,,2.1,0.0,564.0,0,3,Business,123200.0,36,11.34,17877.0,,0
CUST104903,2025-10-26,34,Other,Single,Post Graduate,1,Tier 1,Self-Employed,811773.0,2.9,2.0,587.0,0,1,Home,157800.0,36,16.0,38663.0,159698.0,0
CUST100659,2024-09-12,36,Male,Married,Graduate,4,Tier 1,Business Owner,727884.0,1.7,3.0,809.0,0,0,Education,81900.0,84,14.46,34112.0,,0
CUST100712,2025-03-13,32,Male,Married,High School,3,Tier 1,Self-Employed,667847.0,1.9,3.0,730.0,0,0,Business,90600.0,48,15.59,20272.0,,0
CUST102391,2024-06-10,28,Male,Single,Graduate,1,Tier 1,Salaried,355508.0,,,822.0,0,1,Home,73700.0,48,11.55,10896.0,78961.0,0
CUST104161,2025-02-26,43,Male,Single,Post Graduate,1,Tier 2,Business Owner,688806.0,4.5,1.0,665.0,0,0,Home,276700.0,12,6.5,26496.0,289130.0,0
CUST106906,2025-03-07,25,Female,Married,Post Graduate,1,Tier 1,Unemployed,94327.0,1.0,1.0,659.0,0,1,Personal,290200.0,48,13.9,5010.0,,1
CUST104852,2025-01-21,44,Male,Married,High School,2,Tier 1,Salaried,487767.0,2.7,2.0,513.0,0,1,Business,147900.0,240,15.46,21786.0,,1
CUST100820,2024-09-22,32,Male,Married,Graduate,1,Tier 3,Business Owner,649871.0,1.5,2.0,625.0,0,0,Personal,149900.0,24,6.5,13685.0,,0
CUST104748,2025-03-07,28,Male,Married,Post Graduate,1,Tier 3,Salaried,441605.0,1.2,0.0,619.0,0,2,Personal,419900.0,120,17.43,22851.0,,1
CUST107653,2024-06-26,43,Male,Divorced,High School,0,Tier 3,Business Owner,684465.0,11.7,1.0,633.0,0,0,Gold,131700.0,36,7.34,33002.0,190531.0,0
CUST102625,2024-04-01,29,Female,Married,High School,0,Tier 3,Business Owner,347343.0,5.6,2.0,572.0,0,1,Personal,93000.0,120,11.74,10058.0,,0
CUST103491,2025-10-10,36,Male,Married,High School,3,Tier 3,Self-Employed,906755.0,6.2,1.0,738.0,0,2,Personal,202600.0,48,12.19,49011.0,,0
CUST100218,2025-09-04,33,Male,Married,Graduate,1,Tier 2,Salaried,320333.0,8.1,2.0,616.0,0,0,Gold,41600.0,84,12.88,8642.0,46986.0,0
CUST108069,2024-03-18,34,Male,Single,High School,1,Tier 3,Salaried,687791.0,0.3,3.0,589.0,0,1,Auto,172700.0,12,9.53,33972.0,215825.0,0
CUST104302,2025-10-28,27,Male,Married,High School,1,Tier 1,Business Owner,1459136.0,6.6,3.0,747.0,0,0,Auto,94700.0,84,11.38,63168.0,147613.0,0
CUST108884,2024-09-29,57,Male,Single,Graduate,3,Tier 1,Self-Employed,717503.0,1.2,2.0,637.0,0,2,Business,67700.0,12,13.49,25513.0,,0
CUST105489,2025-06-11,34,Male,Married,Graduate,2,Tier 1,Salaried,798391.0,0.0,1.0,778.0,0,1,Personal,143200.0,36,14.72,34093.0,,0
CUST107995,2024-03-05,62,Male,Married,Graduate,1,Tier 1,Self-Employed,474890.0,1.3,,720.0,0,1,Gold,258300.0,60,10.5,13088.0,296199.0,0
CUST106096,2024-03-19,25,Female,Single,Post Graduate,3,Tier 2,Salaried,,2.0,0.0,699.0,0,1,Education,43100.0,24,10.25,6186.0,,0
CUST105780,2024-09-01,24,Male,Married,High School,1,Tier 3,Business Owner,244503.0,7.7,0.0,676.0,0,1,Business,81700.0,48,13.96,10311.0,,0
CUST106433,2024-08-17,23,Male,Married,Post Graduate,3,Tier 2,Salaried,428956.0,0.0,2.0,619.0,0,2,Home,109100.0,84,14.73,16769.0,114438.0,0
CUST109757,2024-03-27,33,Male,Divorced,Graduate,0,Tier 2,Salaried,271117.0,5.4,0.0,742.0,0,1,Business,214800.0,120,12.59,9727.0,,0
CUST100473,2025-12-25,53,Male,Married,Graduate,0,Tier 3,Self-Employed,1033626.0,3.1,2.0,726.0,0,2,Personal,88400.0,24,11.58,50817.0,,0
CUST102314,2025-01-21,45,Other,Married,Post Graduate,2,Tier 3,Self-Employed,989779.0,1.4,2.0,800.0,0,1,Personal,134600.0,12,13.86,27234.0,,0
CUST101589,2025-08-07,39,Female,Single,Graduate,0,Tier 1,Salaried,396392.0,8.4,2.0,617.0,0,2,Education,176500.0,60,11.6,20391.0,,0
CUST100929,2025-12-21,37,Male,Single,High School,2,Tier 2,Self-Employed,263734.0,3.5,1.0,685.0,0,2,Auto,308000.0,240,12.42,7178.0,452227.0,1
CUST101186,2024-10-27,27,Male,Single,High School,2,Tier 1,Salaried,380991.0,2.4,0.0,765.0,0,2,Gold,63400.0,12,6.96,18097.0,70055.0,0
CUST108845,2025-04-08,30,Male,Married,Graduate,1,Tier 2,Salaried,545149.0,3.8,0.0,639.0,0,0,Business,140100.0,48,9.37,27463.0,,0
CUST103205,2024-01-27,31,Male,Married,Graduate,0,Tier 1,Salaried,899971.0,27.0,3.0,572.0,0,1,Home,77700.0,60,6.5,24520.0,113210.0,1
CUST108599,2024-03-13,42,Female,Married,Post Graduate,1,Tier 3,Self-Employed,432296.0,,1.0,700.0,0,0,Personal,162900.0,84,17.93,11790.0,,0
CUST106698,2024-10-28,26,Female,Single,Post Graduate,1,Tier 2,Salaried,1319542.0,7.6,0.0,682.0,0,2,Personal,94600.0,36,8.49,38753.0,,0
CUST101293,2024-09-16,47,Male,Single,Graduate,1,Tier 2,Business Owner,1220985.0,0.4,1.0,649.0,0,3,Business,178700.0,60,8.27,58935.0,,0
CUST101750,2025-06-14,21,Female,Divorced,Graduate,2,Tier 2,Salaried,853453.0,0.1,2.0,736.0,1,0,Personal,73000.0,120,7.47,44330.0,,0
CUST101233,2024-10-25,66,Female,Divorced,Graduate,3,Tier 2,Salaried,792990.0,0.0,3.0,735.0,0,0,Auto,164000.0,12,16.7,26445.0,217707.0,0
CUST109113,2024-12-28,34,Female,Single,Post Graduate,0,Tier 1,Unemployed,38441.0,4.1,2.0,669.0,1,0,Auto,244000.0,120,6.5,924.0,381292.0,0
CUST105794,2024-09-28,35,Female,Single,Graduate,1,Tier 2,Salaried,583766.0,5.1,1.0,650.0,0,1,Auto,281200.0,12,9.91,,375939.0,0
CUST105219,2025-11-25,25,Male,Single,High School,2,Tier 3,Unemployed,78173.0,5.5,1.0,684.0,0,2,Auto,263600.0,12,9.0,3410.0,290126.0,1
CUST104699,2024-11-03,33,Other,Divorced,Graduate,0,Tier 2,Salaried,108954.0,11.1,0.0,518.0,1,0,Home,400600.0,48,9.76,4444.0,418939.0,1
CUST109856,2025-04-18,29,Female,Single,Graduate,0,Tier 1,Business Owner,1044220.0,1.5,2.0,559.0,0,1,Home,98100.0,84,13.0,40624.0,99737.0,0
CUST102973,2024-10-21,60,Male,Single,Post Graduate,1,Tier 2,Unemployed,118313.0,1.8,1.0,798.0,0,0,Auto,119600.0,36,11.08,5666.0,148585.0,0
CUST102811,2025-09-04,31,Male,Single,High School,0,Tier 3,Salaried,1319120.0,0.9,3.0,691.0,1,2,Personal,151400.0,48,17.92,67151.0,,0
CUST103126,2025-01-21,21,Male,Single,High School,1,Tier 1,Business Owner,643380.0,5.1,2.0,736.0,1,1,Personal,156400.0,48,12.79,27442.0,,0
CUST109070,2024-04-18,48,Male,Single,High School,1,Tier 1,Business Owner,714182.0,6.7,1.0,694.0,0,0,Gold,167100.0,60,14.65,38231.0,187683.0,0
CUST105075,2024-06-21,39,Female,Married,Post Graduate,4,Tier 2,Salaried,802368.0,3.0,1.0,765.0,0,0,Personal,52200.0,48,6.5,29299.0,,0
CUST105585,2025-05-20,30,Male,Single,Graduate,1,Tier 1,Salaried,1189484.0,2.2,0.0,667.0,0,1,Auto,188700.0,12,7.03,,210690.0,0
CUST105747,2024-07-11,40,Female,Married,Graduate,2,Tier 2,Salaried,399387.0,1.3,3.0,664.0,0,0,Personal,255700.0,36,6.5,14452.0,,0
CUST101555,2024-02-29,42,Male,Divorced,High School,1,Tier 1,Salaried,632402.0,6.2,1.0,676.0,0,4,Personal,58900.0,48,9.18,26197.0,,0
CUST106323,2025-12-20,52,Male,Widowed,Post Graduate,0,Tier 2,Self-Employed,593880.0,5.5,1.0,760.0,0,1,Gold,254600.0,48,16.79,12825.0,342551.0,0
CUST109311,2025-10-05,28,Male,Divorced,Graduate,1,Tier 3,Salaried,697704.0,0.2,3.0,746.0,0,1,Auto,257900.0,12,8.78,28928.0,399711.0,0
CUST107157,2024-09-21,29,Female,Single,Post Graduate,2,Tier 2,Unemployed,201417.0,2.1,1.0,472.0,1,3,Personal,241500.0,60,15.7,8891.0,,1
CUST100550,2024-09-05,39,Female,Single,Graduate,2,Tier 3,Self-Employed,774404.0,3.6,1.0,875.0,0,0,Gold,61300.0,12,13.51,39831.0,78748.0,0
CUST108514,2024-08-11,33,Male,Single,Graduate,3,Tier 1,Self-Employed,,2.7,0.0,603.0,0,4,Home,129000.0,48,10.73,30492.0,135589.0,1
CUST106729,2025-06-22,58,Female,Single,Post Graduate,1,Tier 1,Salaried,477020.0,1.2,1.0,715.0,0,0,Personal,214200.0,24,11.73,24198.0,,1
CUST106408,2024-05-12,33,Female,Single,Graduate,0,Tier 2,Self-Employed,1124572.0,0.6,3.0,763.0,0,2,Personal,87400.0,12,7.51,60868.0,,0
CUST109038,2024-03-28,47,Female,Single,Post Graduate,2,Tier 1,Business Owner,740949.0,3.6,4.0,692.0,0,1,Personal,60500.0,48,12.73,23771.0,,0
CUST101898,2024-02-11,44,Other,Married,Graduate,1,Tier 1,Business Owner,697506.0,1.7,1.0,508.0,0,1,Business,42300.0,36,8.66,28956.0,,0
CUST100913,2024-01-29,55,Male,Widowed,Graduate,4,Tier 2,Self-Employed,594960.0,0.2,1.0,741.0,0,2,Personal,120900.0,36,10.0,21598.0,,0
CUST105372,2025-07-30,26,Male,Single,Post Graduate,2,Tier 1,Salaried,442765.0,1.4,2.0,661.0,0,1,Business,112600.0,60,9.53,,,1
CUST104883,2025-12-17,43,Male,Single,Graduate,2,Tier 2,Self-Employed,952868.0,13.2,1.0,694.0,0,1,Education,281000.0,180,9.71,23794.0,,0
CUST108067,2025-04-15,48,Male,Married,Post Graduate,1,Tier 1,Salaried,965480.0,10.2,1.0,612.0,0,1,Auto,156000.0,36,7.44,21640.0,245391.0,0
CUST106381,2024-06-18,22,Male,Single,Post Graduate,1,Tier 1,Salaried,390481.0,1.0,1.0,583.0,0,1,Personal,235900.0,60,6.5,15543.0,,0
CUST100128,2025-06-03,39,Female,Married,Graduate,0,Tier 1,Business Owner,1013717.0,9.8,0.0,696.0,0,1,Personal,137400.0,24,8.68,25107.0,,0
CUST106936,2025-10-29,54,Other,Divorced,Graduate,2,Tier 1,Salaried,293155.0,0.5,2.0,696.0,0,0,Education,158400.0,36,20.74,11112.0,,0
CUST105600,2025-04-29,36,Male,Married,Graduate,2,Tier 3,Self-Employed,481070.0,5.6,2.0,836.0,0,1,Personal,135800.0,84,9.4,22896.0,,0
CUST103353,2025-02-19,39,Female,Married,Graduate,2,Tier 2,Business Owner,444294.0,1.6,0.0,546.0,0,3,Personal,133900.0,36,6.5,9483.0,,0
CUST100834,2025-03-04,38,Male,Married,Graduate,1,Tier 2,Business Owner,,3.6,2.0,830.0,0,1,Auto,64500.0,36,14.3,9612.0,74870.0,0
CUST105520,2025-03-12,30,Male,Married,Post Graduate,2,Tier 1,Business Owner,1624096.0,4.8,0.0,673.0,0,1,Gold,83300.0,24,11.02,55832.0,83324.0,0
CUST102694,2024-11-16,42,Male,Married,Graduate,2,Tier 1,Business Owner,623851.0,2.1,4.0,596.0,1,3,Personal,199000.0,48,8.84,26788.0,,0
CUST106838,2024-12-26,32,Female,Married,Graduate,0,Tier 1,Self-Employed,1002071.0,8.1,1.0,694.0,0,0,Auto,77800.0,60,12.26,35212.0,84257.0,0
CUST104053,2024-05-12,40,Male,Divorced,Graduate,0,Tier 2,Salaried,1094976.0,0.7,2.0,646.0,0,0,Personal,37100.0,12,12.56,55665.0,,1
CUST101764,2024-04-10,35,Male,Single,Post Graduate,0,Tier 1,Salaried,671718.0,2.6,0.0,721.0,1,1,Personal,106800.0,48,6.5,27828.0,,0
CUST100274,2025-12-25,27,Male,Single,Post Graduate,1,Tier 3,Unemployed,38528.0,5.3,2.0,780.0,0,1,Business,95300.0,36,10.95,879.0,,1
CUST105871,2025-03-10,40,Female,Married,Graduate,1,Tier 1,Self-Employed,972683.0,6.6,0.0,536.0,1,2,Business,279200.0,48,9.11,43181.0,,0
CUST107180,2025-07-18,41,Male,Single,Graduate,0,Tier 1,Salaried,541441.0,3.1,1.0,461.0,1,0,Auto,165300.0,24,12.86,25895.0,165833.0,1
CUST107925,2025-04-07,45,Female,Married,Graduate,1,Tier 3,Salaried,402664.0,17.2,0.0,690.0,0,0,Auto,65100.0,48,15.64,21329.0,95605.0,0
CUST106560,2024-01-16,35,Male,Single,High School,1,Tier 2,Business Owner,764871.0,2.6,2.0,828.0,0,1,Auto,109800.0,60,10.94,27138.0,117104.0,0
CUST103407,2024-12-05,39,Male,Married,Graduate,5,Tier 3,Salaried,1552166.0,0.6,3.0,583.0,0,3,Personal,126800.0,12,6.5,61281.0,,0
CUST108497,2025-06-01,51,Male,Married,High School,0,Tier 1,Salaried,732660.0,0.4,3.0,714.0,0,2,Business,150500.0,24,16.37,26617.0,,0
CUST109068,2025-10-03,54,Male,Widowed,Post Graduate,1,Tier 2,Salaried,826133.0,1.8,1.0,716.0,0,0,Home,186600.0,36,6.5,35117.0,218984.0,0
CUST109243,2024-01-01,26,Male,Married,High School,3,Tier 1,Self-Employed,1380608.0,1.8,0.0,619.0,0,1,Home,99000.0,12,10.95,72273.0,109259.0,1
CUST106072,2025-09-04,40,Male,Married,Post Graduate,2,Tier 1,Salaried,1144268.0,2.4,3.0,749.0,0,1,Auto,41900.0,12,14.66,46098.0,66009.0,0
CUST102857,2025-05-05,35,Male,Single,Post Graduate,1,Tier 2,Self-Employed,380132.0,3.8,1.0,587.0,0,2,Auto,127100.0,180,10.36,8153.0,177751.0,0
CUST106071,2025-09-18,21,Male,Married,Graduate,1,Tier 1,Business Owner,763271.0,3.7,1.0,,0,0,Auto,86700.0,84,9.74,37384.0,90346.0,0
CUST104188,2024-08-16,33,Female,Married,Graduate,0,Tier 3,Salaried,286743.0,0.1,5.0,605.0,0,1,Education,456700.0,60,13.4,12287.0,,1
CUST103216,2024-09-18,21,Female,Married,Doctorate,0,Tier 2,Business Owner,1400379.0,3.2,0.0,676.0,0,0,Auto,178700.0,36,11.56,65909.0,240629.0,1
CUST108914,2025-05-09,36,Male,Married,Post Graduate,0,Tier 2,Self-Employed,,10.8,1.0,636.0,0,0,Home,479200.0,180,6.61,7080.0,661205.0,0
CUST102210,2025-08-05,24,Female,Married,Graduate,0,Tier 2,Unemployed,33469.0,5.0,1.0,647.0,0,2,Home,81700.0,120,11.23,1497.0,110131.0,0
CUST101332,2025-06-08,36,Male,Married,Graduate,4,Tier 3,Salaried,,0.2,3.0,871.0,0,2,Auto,262600.0,36,11.33,22573.0,291742.0,0
CUST107378,2024-06-23,44,Male,Single,Graduate,1,Tier 3,Salaried,521575.0,11.1,2.0,723.0,0,0,Personal,141700.0,120,6.93,22757.0,,0
CUST102116,2025-06-27,35,Male,Single,Graduate,0,Tier 3,Salaried,955843.0,8.9,2.0,886.0,0,0,Gold,144700.0,84,13.05,29490.0,217062.0,0
CUST101508,2025-01-03,39,Male,Married,Graduate,0,Tier 1,Salaried,793402.0,6.4,7.0,659.0,0,2,Business,77800.0,36,12.69,36561.0,,0
CUST100112,2025-03-07,39,Female,Single,Graduate,1,Tier 3,Business Owner,1698979.0,4.5,1.0,815.0,0,0,Auto,61100.0,48,13.28,83989.0,85186.0,0
CUST101117,2024-04-14,37,Male,Widowed,Post Graduate,0,Tier 3,Self-Employed,510243.0,1.8,1.0,710.0,0,0,Personal,154400.0,60,11.31,13652.0,,0
CUST104413,2025-02-04,21,Female,Divorced,High School,3,Tier 3,Salaried,1111887.0,1.0,0.0,733.0,0,0,Auto,296000.0,120,6.5,25663.0,417891.0,0
CUST108557,2025-04-05,62,Female,Single,Post Graduate,1,Tier 2,Salaried,1023938.0,4.0,1.0,778.0,0,2,Personal,84600.0,120,15.48,26469.0,,0
CUST101729,2025-02-04,58,Male,Married,Post Graduate,3,Tier 2,Self-Employed,1042103.0,8.1,1.0,693.0,0,2,Home,120500.0,24,11.52,27375.0,174682.0,0
CUST103908,2025-03-21,44,Female,Divorced,Graduate,2,Tier 3,Salaried,332202.0,1.6,2.0,585.0,0,0,Personal,38300.0,48,6.5,17152.0,,1
CUST102293,2025-06-04,29,Female,Married,Graduate,0,Tier 2,Salaried,619148.0,8.5,1.0,830.0,0,2,Personal,255700.0,48,11.09,17776.0,,0
CUST108641,2024-01-28,30,Female,Married,Graduate,1,Tier 2,Salaried,848074.0,2.8,2.0,787.0,0,1,Business,95300.0,24,10.65,39730.0,,0
CUST102126,2024-06-14,25,Male,Married,Graduate,2,Tier 1,Self-Employed,641451.0,8.3,2.0,778.0,0,0,Personal,168100.0,36,12.56,14003.0,,0
CUST109024,2025-07-21,39,Male,Single,Post Graduate,1,Tier 2,Salaried,653444.0,0.1,2.0,811.0,0,2,Auto,146700.0,84,13.35,28576.0,191225.0,0
CUST109471,2025-06-23,55,Female,Single,,0,Tier 1,Salaried,771587.0,9.3,3.0,896.0,0,0,Auto,122600.0,60,10.83,22096.0,185371.0,0
CUST100229,2024-10-24,45,Female,Single,Doctorate,1,Tier 1,Business Owner,364148.0,1.9,3.0,643.0,0,0,Personal,446700.0,48,8.62,10570.0,,0
CUST109062,2025-08-10,42,Female,Married,Doctorate,0,Tier 1,Salaried,686870.0,1.4,1.0,722.0,0,1,Personal,32200.0,12,12.0,35040.0,,0
CUST104545,2025-11-19,44,Male,Married,Post Graduate,0,Tier 2,Salaried,365843.0,7.5,3.0,716.0,0,1,Personal,75800.0,24,9.0,15023.0,,1
CUST103822,2025-10-18,38,Male,Married,High School,1,Tier 1,Self-Employed,1133701.0,2.5,7.0,627.0,1,3,Personal,326200.0,24,13.22,31834.0,,1
CUST104288,2024-07-06,55,Male,Married,Graduate,0,Tier 2,Self-Employed,399184.0,0.1,1.0,802.0,0,1,Home,233100.0,60,13.49,19190.0,293485.0,1
CUST108799,2024-02-19,51,Male,Divorced,Graduate,2,Tier 2,Salaried,343748.0,3.4,0.0,586.0,0,2,Personal,300000.0,84,15.44,11019.0,,0
CUST102294,2024-08-24,29,Female,Married,Graduate,0,Tier 2,Salaried,777852.0,5.0,1.0,728.0,1,2,Personal,33700.0,84,6.5,40476.0,,1
CUST109544,2024-01-30,53,Male,Married,Graduate,2,Tier 3,Salaried,227487.0,,3.0,586.0,1,2,Home,148200.0,48,16.85,8798.0,200116.0,1
CUST102943,2024-05-29,36,Female,Single,High School,2,Tier 2,Self-Employed,1326380.0,4.8,1.0,553.0,1,2,Personal,208200.0,48,10.48,67802.0,,1
CUST104286,2025-07-27,33,Female,Single,High School,3,Tier 1,Self-Employed,1088218.0,2.9,1.0,703.0,0,0,Home,124500.0,120,10.88,48329.0,156003.0,1
CUST106928,2024-10-25,37,Other,Single,Post Graduate,1,Tier 2,Unemployed,52582.0,16.5,4.0,760.0,0,0,Auto,220100.0,60,8.3,1636.0,305708.0,1
CUST103077,2025-04-19,44,Female,Married,Post Graduate,0,Tier 3,Salaried,342525.0,3.5,2.0,752.0,0,1,Auto,20000.0,12,15.72,15455.0,26390.0,0
CUST100397,2025-05-20,53,Female,Single,Graduate,2,Tier 1,Salaried,559274.0,6.2,2.0,616.0,0,0,Business,70700.0,36,18.75,19372.0,,0
CUST100234,2024-09-02,62,Male,Divorced,Graduate,2,Tier 2,Salaried,337875.0,0.8,4.0,533.0,0,2,Gold,259400.0,48,8.69,10349.0,324627.0,0
